"Sun, Jun 16, 2013, 7:15 AM",San Juan Islands Dive,Odlin County Park,"148 Ferry Road · Lopez Island, WA",Copy Meetup
"Sat, Jun 15, 2013, 7:15 AM",Whidbey Island Dive,Possession Point SP Fingers,"So. Whidbey Is · n/a, WA",2 went
"Sat, Jun 15, 2013, 6:00 AM","North Seattle, No Current, early morning dive",Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA",yarahel
"Fri, Jun 14, 2013, 9:30 AM",Friday Morning Slacker Dive - North Puget Sound,Mukilteo T-dock,"701 Front Street · Mukilteo, WA",2 went
"Thu, Jun 13, 2013, 9:00 AM",South Sound Slacker Dive - Thursday Morning,3 Tree Point North,"3701-3725 SW 170th St · Burien, WA",Organizer tools
"Wed, Jun 12, 2013, 7:30 PM",Midweek West Seattle Twilight Dive,Alki Junk Yard,"6400 Alki Ave. S.W. · Seattle, WA","One of the best night dive sites in West Seattle. Sunset at 9:07pm. Bring a primary, backup and tank light as usual on these late excursions. Meet at 7:30, splash at 8:15-8:30pm. No current but expect a very high tide."
"Tue, Jun 11, 2013, 10:00 AM",Slacker Midweek Dive - Seattle,Seacrest Cove 2,"Harbor Ave. · Seattle, WA",2 went
"Sun, Jun 9, 2013, 6:30 PM",Twilight Dive Puget Sound,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA",2 went
"Sun, Jun 9, 2013, 10:00 AM",South Sound Dive,3 Tree Point North,"3701-3725 SW 170th St · Burien, WA","This is a big exchange day but this dive site is protected from current on an ebb. This is a great site with many surprises. No facilities here so make your pit stop before you arrive. Meet time is 10, splash at 11am."
"Sat, Jun 8, 2013, 10:30 AM",South Sound Dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","The Redondo River has been known to flow through here on a very low ebb. This will be another big exchange day so I've pushed the meet time back a half hour so that we'll miss the current. An all divers dive with an easy entry. Meet time is 10:30, splash at 11:30am."
"Fri, Jun 7, 2013, 10:00 AM",Friday Morning Slacker Dive - Central Puget Sound,Three Tree Point,"SW 170th Street · Burien, WA",Organizer tools
"Thu, Jun 6, 2013, 7:30 PM",Almost Midweek West Seattle Twilight Dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA","If you made the club meeting and missed your Wednesday night dive, this is the closest thing to it. Sunset at 9:03pm. Bring a primary, backup and tank light to be safe. Meet at 7:30, splash at 8:15-8:30pm. NO current issues."
"Wed, Jun 5, 2013, 7:00 PM",Monthly club meeting at Sunset Hill Community Club - Seattle,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","TOPIC: Giovannina Souers and Woody Mosespresent highlights of volunteering for marine conservation projects as they traveled around the world In February and March of 2012, Giovannina Souers (Broadening Participation Coordinator, Seattle Aquarium) and Woody Moses (Biology Professor, Highline Community College) had the good fortune to help with coral reef surveys on Australia's Great Barrier Reef and in several marine protected areas (MPAs) in the Philippines. Come learn how these spectacular ecosystems are being managed, the threats they face and the choices being made to help save them for future generations."
"Wed, Jun 5, 2013, 9:30 AM",Slacker Midweek Dive - Seattle,Seacrest Cove 2,"Harbor Ave. · Seattle, WA",Copy Meetup
"Sun, Jun 2, 2013, 7:00 PM",Sunday Twilight Dive,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA",Copy Meetup
"Sun, Jun 2, 2013, 11:00 AM",South Sound All Ladies Dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","An all ladies dive at Redondo is now being offered. This site offers space and facilities. There is a broad range of marine life that can be found here and can make for a great photo dive. No current issues. Meet at 11:00, splash at noon. BBQ after dive at Randi & Randy's house just up the hill. Bring something to burn and your own adult beverages. I will have hot dogs and tea available."
"Sat, Jun 1, 2013, 11:00 AM",South Sound Ledges Dive,Sunrise Beach Park,"10015 Sunrise Beach Dr NW · Gig Harbor, WA","Skill level intermediate, due to possible current and long hike. If you like Day Island Wall, you'll like this dive; this shore dive offers an abundance of GPO and wolf eels on any given day. Long decline down to the water creates a long hike back up afterwards. Your reward is one of the best dives in the sound. Meet time at 11:00, splash at 11:50pm. Currents look very good for this day. This is Sunrise however, so be aware that there is almost always some current and it can be unpredictable. The portapoti that use to be available seems to be permanently gone. Best to stop in Gig Harbor before you arrive."
"Sat, Jun 1, 2013, 9:00 AM",Hang out in the Hood,Sund Rock,"24080 North Hwy 101 · Hoodsport, WA",Organizer tools
"Fri, May 31, 2013, 9:30 AM",Friday Morning Slacker Dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA",Copy Meetup
"Thu, May 30, 2013, 3:00 PM",Elliott Bay Afternoon Dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA",5 went
"Sun, May 26, 2013, 9:00 AM",West Seattle Dive,Seacrest Cove 3,"Harbor Ave. · Seattle, WA","Check out this cove on a very low tide. Ambient light can really make this dive site glow on a sunny day, making it a great photo dive. Meet at 9, splash at 10am."
"Sun, May 26, 2013, 9:00 AM",Monterey/ Pt Lobos Kelp Forest,Monterey,"Monterey Bay · Monterey, CA","May 26 - 31, 2013. Trip cost TBD. Join the annual trip south to dive the kelp forests in Pt Lobos and Monterey. This year we are planning a meet-up and boat dive with the Northern California Underwater Photographic Society Costs will be set once group agrees to dive itinerary. Objectives: Harbor seals, sea otter, sea lion, rock fish, macro subjects."
"Sat, May 25, 2013, 9:00 AM",West Seattle Dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA","Very little places to dive today with the currents whipping, but this is a safe harbor. Enter on a very low tide and venture to places too deep on any other day. Much to see here. Meet time at 9, splash at 10am."
"Thu, May 23, 2013, 9:00 AM",South Whidbey Island Dive,Possession Point SP Fingers,"So. Whidbey Is · n/a, WA",2 went
"Wed, May 22, 2013, 7:30 PM",Midweek North Sound Twilight Dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Another stop along the midweek dive tour for May. Marine life abounds here and its up to you to find it. Sunset at 8:49pm. Meet time is 7:30, splash at 8:15-8:30pm. Primary, backup and tank light required for your safety. No current issues."
"Sat, May 18, 2013, 9:30 AM",Advance Current Dive - The big one!,Deception Pass State Park,"Oak Harbor, WA · Oak Harbor, WA","3.7F > 10:47 >5.2E - Splash about 10-20-10:30 AM. This meets criteria to be able to dive. This is just about the most advanced shore dive we have in the Sound. When it's good, it's beautiful. Lot of inverts and fish. Dramatic canyon rock walls. Dangers are current, current, current (up wellings, down wellings), poor viz (Skagit River) and fishing line.Consider this a serious dive. Give yourself 1 1/2 hours from N. Seattle to the North Beach Day use area. There is plenty of parking and restrooms on site. It's a couple hundred yard carry to the beach. From there the water is right in front of you and you are looking up at the bridge. Take a look at the picture on the Meetup home page. That's the splash area with MBDC divers and a split picture (Jan Kocian) of the terrain you'll see below. Discover Pass or paid parking required. Fritz"
"Sat, May 18, 2013, 9:00 AM",Pool Photo Practice: UWS Seattle,Underwater Sports,"10545 Aurora Avenue North · Seattle, WA",Jay Sprenger
"Fri, May 17, 2013, 7:45 AM",Strong Current Dive - North Whidbey on Friday,Deception Pass State Park,"Oak Harbor, WA · Oak Harbor, WA",6 went
"Thu, May 16, 2013, 8:00 AM",North of Seattle Diving,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA",Dan Clements
"Wed, May 15, 2013, 7:30 PM",Midweek South Sound Twilight Dive,3 Tree Point North,"3701-3725 SW 170th St · Burien, WA","Another great twilight dive with the potential to see a variety of marine life. Sunset at 8:41pm. Meet at 7:30, splash at 8:15-8:30pm. Primary, backup and tank light required to make this dive safe. Might experience slight current. No facilities, so be sure to make your pit stop before you arrive."
"Wed, May 15, 2013, 9:00 AM",South Sound Slacker Dive - Wednesday Morning,Three Tree Point,"SW 170th Street · Burien, WA",2 went
"Sat, May 11, 2013, 10:00 AM",South Sound Dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","Big exchange day doesn't always mean current. Come experience this dive site and its many pleasures. Meet time 10, splash at 11am."
"Sat, May 11, 2013, 7:00 AM",Help with ROV Competition,Federal Way,"Will be entered · Federal Way, WA",Fritz Merkel
"Wed, May 8, 2013, 7:30 PM",Midweek West Seattle Twilight Dive,Alki Junk Yard,"6400 Alki Ave. S.W. · Seattle, WA","A great place for a Reef survey. Sunset at 8:31pm. Bring primary, backup and tank light to make this a safe dive. May experience slight current. Meet at 7:30, splash at 8:15pm."
"Sun, May 5, 2013, 1:30 AM",Anacortes Dive,Skyline Marina,"2011 Skyline Way · Anacortes, WA",Steve Metzner
"Sat, May 4, 2013, 11:00 AM",West Seattle Kayak Dive,Emma Schmitz Memorial Overlook,"Seattle, Washington · Seattle, Wa","West Seattle Fish Reef (WSFR). This is a dive for kayak trained and scooter divers. Beautiful artificial fish reef; lots of fish, anemones, a photographer's delight. Meet at 11:00am, splash at 12:30pm. Some current issues."
"Thu, May 2, 2013, 7:30 PM",Almost Midweek West Seattle Twilight Dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA","Made the Wednesday club meeting and missed the dive? Here's the makeup dive. Sunset is at 8:23pm. Much to see at this dive site but you'll need a primary, backup, and a tank light to be safe. No current issues. Meet time is 7:30, splash at 8:15pm."
"Wed, May 1, 2013, 7:00 PM",Monthly club meeting at Sunset Hill Community Club - Seattle,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","Our guest is Chris Bassett, a PhD candidate in the Mechanical Engineering Department and Applied Physics Lab at the University of Washington. His academic interests include passive acoustics studies to quantify underwater ambient noise, the environmental impacts of anthropogenic noise in the ocean, marine renewable energy, and the use of acoustics in oceanographic studies. The presentation will focus how scientists measure and discuss sound, how sound can be used to study the ocean, what sources of sound exist in the ocean, and why noise in the ocean matters. To do this I will focus on data and results from studies in Puget Sound. Following the presentation he will be happy to (try) answer any questions you have."
"Wed, May 1, 2013, 4:00 PM",Dive Los Islas Revillagigedo,Needs a location,1 comment,Organizer tools
"Mon, Apr 29, 2013, 8:00 AM",God's Pocket BC Dive Trip,God's Pocket Resort,"PO Box 130 · Port Hardy, BC","Trip cost is $2,100, with Anacortes Diving. Several Marker Buoy’s already signed up. Travel to the far North end of Vancouver Island to Port Hardy. This is where Captain Bill will pick us up for the 10 mile boat ride through the wilds of Queen Charlotte Strait and take us to Hurst Island, where God's Pocket Resort is located. God's Pocket Resort is the only resident here nestled in a quiet cove off of Christie Passage. The resort is about a 5 minute boat ride from the famous Browning Wall, the most requested dive site in the area. Other incredible dives in the area are Barry Islet, Dillon Rock, Hunt Rock and Nakwakto Rapids to name a few. Each area is rich in colorful marine life from Wolf eels, Octopus, huge Lingcod, Clown Shrimp, Purple Ringed Top Snails, Grunt Sculpins, Sea lions and more nudibranchs than you can name. Contact: Dan Clements"
"Sun, Apr 28, 2013, 9:00 AM",Dive Somewhere,Needs a location,2 comments,Organizer tools
"Sat, Apr 27, 2013, 11:30 AM",Tacoma Deep Dive,The Lobster Shop,"4015 Ruston Way · Tacoma, WA",Kimber Chard
"Wed, Apr 24, 2013, 7:30 PM",North Sound Midweek Twilight Dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","The sun sets later this week and today at 8:12pm. Wolf eel sightings here. Bring primary, backup and tank light. No current issues. Meet at 7:30, splash at 8:15pm."
"Wed, Apr 24, 2013, 6:00 PM",Public GPO Workshop,Seattle Aquarium,"1483 Alaskan Way, Pier 59 · Seattle, WA",Randy Williams
"Tue, Apr 23, 2013, 6:00 PM",Public GPO Workshop,Port Townsend Marine Science Center,"200 Battery Way · Port Townsend, WA",Copy Meetup
"Tue, Apr 23, 2013, 9:00 AM",North Sound Morning Dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA",Organizer tools
"Mon, Apr 22, 2013, 2:30 PM",Afternoon Fun,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",Dan Clements
"Mon, Apr 22, 2013, 8:30 AM",Earth Day/MaST project dive-Saltwater park,Saltwater State park,"25205 Saltwater Park Rd S. · Des Moines, WA","I'm planning on doing some video and photo shoot on the artificial reef at Saltwater State Park. This is for a presentation to help support the MaST program that will be for an Earth Day program on FRIDAY APRIL 26. The dive is Monday, Earth day is the next Friday. Want to join the fun? Low tide is 0940 at +2.8ft. Should plan to splash at about 0920-ish. MEET TIME: 0830"
"Sun, Apr 21, 2013, 10:00 AM",Sunday - NW Dive and Trave Expo,Greater Tacoma Convention and Trade Center,"1500 Broadway · Tacoma, WA","Sign up for Sunday Table. When you RSVP for a table slot please note your time in the Comments section. If you have a buddy add their name. I'll move them into this notification as they come in.Thanks for the help 10-12: Andrea Naert + Scott 12-2: Justin McClellan, Doug Miller, Karin Fletcher 2-4: Fritz and Joyce Please consider also doing some time as a volunteer for Expo. It takes 50 hours of volunteer time to pay for a table. http://www.divenewsnetwork.com/expo/index.php/volunteer"
"Sun, Apr 21, 2013, 7:00 AM",God's Pocket BC Dive Trip,God's Pocket Resort,"PO Box 130 · Port Hardy, BC","Dive the spectacular, frigid waters of Browning Pass from God's Pocket Resort! Accessible only by boat, it ís a secluded wilderness spot surrounded by forested islands and the waterways of the Queen Charlotte Strait. A visit to God's Pocket provides not only spectacular cold water diving, but also an opportunity for kayaking, hiking, shore walks, swimming with dolphins, and whale watching. The cost : $1256.23 per person all taxes included. What it doesn't include is transportation to and from Port Hardy, nor tip. If you're interested, send me a non-refundable deposit for $350.00 Please make checks out to God's Pocket Resort. The balance of $906.23 will be due by the first week of February 2013. This is a 5 day / 4 night package (3 full days of diving) Pick up Saturday, 4/21 in Port Hardy, BC; Dive 4/22, 4/23 & 4/24;Drop off at Port Hardy on 4/25 am For each person reserving a spot, either send a check of $350 to Katie or directly to God’s Pocket: info@godspocket.com Katie Morgan 3446 Walnut Ave SW Seattle, WA 98116 Balance will be due Feb 15th, 2013. Package Includes: “Hurst Isle” boat ride to and from God’s Pocket Resort from and to Port Hardy Meals, Baked Goods, and hot and cold drinks. (They do not provide sodas, alcohol or “junk” food. You can purchase these in Port Hardy and you are welcome to bring your own. Accommodation and Housekeeping Service All linens and towels Up to 3 boat dives per diving day Air fills Aluminum 80 tanks and steel 85 tank Weights and Belts Nitrox – $10.50 CDN plus taxes per fill for 85 cu/ft tanks. Larger tanks are $.13 per cu/ft. ie…100 cu/ft tank would cost $13.00 CND plus taxes per fill Argon – $20 CDN plus taxes per person for their charter BEFORE YOU COME – PLEASE make sure your equipment is serviced and in good working condition. They have a limited “save the dive” kit and Port Hardy is an expensive boat ride away. IMPORTANT: They do require proof of certification (a “C” card) from all divers, or they can’t dive you. No exceptions. More questions? Visit: http://www.godspocket.com or email me at lifeexhibits@gmail.com"
"Sat, Apr 20, 2013, 10:00 AM",Admiralty Inlet Dive,Keystone Jetty,"1372 S Engle Rd 48° 9.44' N 122° 40.27' W · Coupeville, WA",Pat Gunderson
"Sat, Apr 20, 2013, 10:00 AM",Sat. Dive and Travel Expo,Greater Tacoma Convention and Trade Center,"1500 Broadway · Tacoma, WA","When you RSVP for a table slot please add your time slot in the comments so other members know. I'll move them into this notification as they come in.Thanks for the help. If you have a known buddy add their name also. For Sat, 20th, we need: 10-12 Janney & Coll Jaxen - Jim Pappin for support 12-2: Jim Boon + Dave Ballard 2-5 Gene Coronetz + Judi Brooks Please consider also doing some time as a volunteer for Expo. It takes 50 hours of volunteer time to pay for a table. http://www.divenewsnetwork.com/expo/index.php/volunteer"
"Fri, Apr 19, 2013, 10:00 AM",South Sound Current Dive,Day Island Wall,"Day Island Blvd. W. 19 St. SW (cross Street) · Tacoma, WA","Cancelled,"
"Fri, Apr 19, 2013, 8:00 AM",Volunteer for Dive Expo itself,Greater Tacoma Convention and Trade Center,"1500 Broadway · Tacoma, WA","Expo wants 50 volunteer hours to pay for the table our club will have there. Here's the Dive Expo site where you can sign up if you haven't already. http://www.divenewsnetwork.com/expo/index.php/volunteer Since you have to sign yourself up to volunteer on the Dive Expo site, I'm setting this up so we get a count of how many of you have done so . Please RSVP here if you have signed up on the Dive Expo site and put your hours in the comment section. You sign up for 4-hour blocks. This also gets you into Expo for free. There is a list of options to volunteer for on the site. The Friday date is only to get a count for both Sat. and Sun volunteer hours. THIS IS NOT FOR VOLUNTEERING THE MBDC BOOTH."
"Fri, Apr 19, 2013, 8:00 AM",South Sound Slacker Dive - Friday Morning,Three Tree Point,"SW 170th Street · Burien, WA",Organizer tools
"Thu, Apr 18, 2013, 9:00 AM",Have the park to ourselves,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",3 went
"Thu, Apr 18, 2013, 8:00 AM",Private Boat Dive North Puget Sound,Boat Launch,"Edmonds Marina Board Walk · Edmonds, WA","If you have a boat, launch it at Edmonds Marina and join us for two wonderful dives at South Whidbey Island's Possession Point Ferry wreck and second dive at Scatchet Head Canyon, if possible. Meet at 8am, splash at 9:30am. Contact Gene by email or phone at 206-351-9864 for more information."
"Wed, Apr 17, 2013, 7:30 PM",West Seattle Midweek Twilight Dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA","Another gathering at Cove 2. Sunset is at 8:02pm. Be sure to bring primary, backup and tank light. Meet at 7:30, splash at 8:15pm. No current issues."
"Wed, Apr 17, 2013, 9:30 AM","Diving in Mazatlan, Mexico",Aqua Sports Center & Scuba shop,Camaron Sabalo 500 · Mazatlan,Organizer tools
"Sun, Apr 14, 2013, 7:30 AM",South Sound Morning Dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA",3 went
"Sat, Apr 13, 2013, 5:45 PM",Pool Photo Practice,"Pool in Everett, WA","Near 1619 Edgemoor Ln · Everett, WA",Organizer tools
"Sat, Apr 13, 2013, 10:00 AM",Search and Recovery South Sound Dive,3 Tree Point North,"3701-3725 SW 170th St · Burien, WA",stephen kalilimoku
"Fri, Apr 12, 2013, 12:30 PM",South Sound Friday Afternoon Dive,Three Tree Point,"SW 170th Street · Burien, WA",2 went
"Wed, Apr 10, 2013, 7:30 PM",West Seattle Midweek Twilight Dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA","Much to see at this dive site. This will be a twilight dive as sunset is at 7:52 pm. Bring primary, backup and tank light. No current issues. Meet at 7:30, splash at 8:15pm."
"Wed, Apr 10, 2013, 9:00 AM",South Sound Slacker Dive - Wednesday Morning,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA",Copy Meetup
"Tue, Apr 9, 2013, 10:00 AM",South Sound Slacker Dive - Tuesday,Three Tree Point,"SW 170th Street · Burien, WA",Organizer tools
"Sun, Apr 7, 2013, 8:45 AM",Southern Dive,Day Island Wall,"Day Island Blvd. W. 19 St. SW (cross Street) · Tacoma, WA",Doug Miller
"Sat, Apr 6, 2013, 6:00 PM",Dive Planning Party-West Seattle,"5243 17th Ave SW, Seattle, WA 98106","5243 17th Ave SW, Seattle, WA 98106 · Seattle, Wa",Dave Ballard
"Sat, Apr 6, 2013, 9:00 AM",Anywhere Dive,Needs a location,15 comments,Kimber Chard
"Fri, Apr 5, 2013, 7:00 AM",Dive Anacappa and Catalina SoCal,"Vía Anacapa, San Lorenzo, CA 94580","Vía Anacapa, San Lorenzo, CA 94580 · San Lorenzo, Ca",Organizer tools
"Thu, Apr 4, 2013, 6:30 PM","West Seattle Nite Dive, April 4,2013",Alki Junk Yard,"6400 Alki Ave. S.W. · Seattle, WA",stephen kalilimoku
"Thu, Apr 4, 2013, 9:30 AM",Have Fun,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",Dan Clements
"Wed, Apr 3, 2013, 7:00 PM",Monthly club meeting at Sunset Hill Community Club - Seattle,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","TOPIC: Diving to the Ends of the Earth: Have you ever wondered what it is like to dive and travel to the polar regions? In this presentation, Faith will take you to the Antarctica Peninsula as well as the island of Spitsbergen well above the Arctic Circle. The underwater and above water images will amaze you and give a taste of the majesty of our poles.' Faith Ortins has been the VP of Sales for Diving Unlimited International for the past 11 years. Before that she lived in Boston, MA where she became known as a technical diver, dive store owner, dive charter operator and expedition leader. With over 3500 dives around the world, she successfully completed her goal of diving in all 5 oceans and off of all 7 continents last year."
"Sun, Mar 31, 2013, 10:00 AM",North Sound Easter Dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Still looking for those eggs the bunny left behind? Perhaps they were dumped into Puget Sound and your job is to find them, or not. Large ebb exchange may create slight current. Meet at 10:00, splash at 10:45am. Second dive to follow if there is interest. Contact Kimber Chard at 206-898-8573 or email at rkimber1259@aol.com for more information."
"Sat, Mar 30, 2013, 10:00 AM",Easter Eve South Sound Dive,Three Tree Point,"SW 170th Street · Burien, WA","What's new at Three Tree North? Check out the new attractions. No current issues. No facilities here. Meet time is 10:00, splash at 11:00am. Contact Brian Nyenhuis at 206-251-1750 or email at nyen11@msn.com for more information."
"Sat, Mar 30, 2013, 7:30 AM",Sat. (Mar. 30) Anacortes LuJac Quest Boat dive-need vacancy filled,Skyline Marina,"2011 Skyline Way · Anacortes, WA",Organizer tools
"Fri, Mar 29, 2013, 8:00 AM",Diving Work Party to Clean-up @ Popular Seattle Dive Site,Seacrest Cove 2,"Harbor Ave. · Seattle, WA",Kimber Chard
"Wed, Mar 27, 2013, 6:30 PM",West Seattle Midweek Dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA","Can't make the weekend dives! How about a week night dive? Check out Seacrest on a Wednesday night and see what this cove has to offer. No current issues here. Sunset at 7:33pm. Meet at 6:30, splash at 7:15pm. Primary, backup and tank light still required. Contact Kimber Chard at 206-898-8573 or email at Rkimber1259@aol.com for more information."
"Tue, Mar 26, 2013, 7:30 PM",Joe Gaydos at Town Hall Seattle,Town Hall Seattle,"1119 8th Avenue · Seattle, WA",Douglas Coutts
"Tue, Mar 26, 2013, 7:00 PM",Submit articles for this months newsletter,Needs a location,1 comment,Organizer tools
"Tue, Mar 26, 2013, 6:15 PM",West Seattle Evening Dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA",Copy Meetup
"Mon, Mar 25, 2013, 12:00 PM",North End Dive,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",3 went
"Sat, Mar 23, 2013, 6:00 PM",Marker Buoy Dive Club Annual Banquet,This Meetup is past,Queen City Yacht Club,"Banquet at Queen City Yacht Club on Portage Bay (map link above) Our theme this year is ""Under the Sea"". Wear a fish costume, wear a fish shirt, come as an Apollo rocket engine. Whatever suits your fancy and fancies up your suit. Food by in-house caterer Willie Williamson. Plenty of off street parking. We'll have a RAFFLE with PRIZES - see notes and links for entire list in conversation below. Looking forward to seeing you all there!"
"Sat, Mar 23, 2013, 8:30 AM",Whidbey Island Dive,Keystone Jetty,"1372 S Engle Rd 48° 9.44' N 122° 40.27' W · Coupeville, WA",Copy Meetup
"Fri, Mar 22, 2013, 10:30 AM",Friday Slacker Dive at 3 Tree! Last minute plan.,Three Tree North,"S.W. 170th Pl. · Burien, WA",2 went
"Wed, Mar 20, 2013, 6:30 PM",North Sound Midweek Dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Venture to Mukilteo T-docks for a night dive. Come check out the after-dark critters. Sunset is 7:23pm. Meet at 6:30, splash at 7:15pm. No current issues. Primary, back up and tank light still required, for your safety. Contact Kimber at 206-898-8573 or email at Rkimber1259@aol.com for more information."
"Wed, Mar 20, 2013, 9:00 AM",North Sound Morning Dive,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",Organizer tools
"Tue, Mar 19, 2013, 9:00 AM",West Seattle Morning Dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA",2 went
"Mon, Mar 18, 2013, 9:00 AM",Northend Dive Monday Morning 3/18,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",2 went
"Sun, Mar 17, 2013, 12:30 PM",CANCEL: Dive on the W Seattle Fish Reef,Lowman Beach Park,"7017 Beach Dr. SW · Seattle, WA","HI Divers! Well, Lads, I am sad to say that the weather gods do not want us to do this dive tomorrow. Let's save it for a time when wind and waves abate adequately. If anyone NEEDS to dive tomorrow, we can throw in with the gang @ Redondo... Gene The weather forecast is not looking good for Saturday , with SSW winds to 16Kt predicted. That means waves; lots of 'em... Sunday looks much better right now. My preference is to stick with Lowman Beach, but we could switch to Blakely Rocks if the wind sticks around on Sunday... Note that we'll meet a little later on Sunday, as the slack is about 3:30PM. Let me know your preferences... Gene This dive is advanced due to the distance over open water and the large tide exchange. There will be current, and divers must have already demonstrated to me their ability to: right a capsized boat Manage their gear so as not to lose it & be able to load it back in your boat (by the way, your integrated weight BC MUST float without you in it!) exit & re-enter the boat, don & doff their gear in the water manage to dive while towing their boat Right now, I'm expecting rain. If it turns out that Sunday looks like better weather, I might change to that. Should know a lot more by Thursday evening... Standby! IF the wind comes up (over 7 kt) This little exercise will be cancelled. Big choppy waves while diving from kayaks is not a good combination Gene Beautiful anemone covered artificial boulder reef with LOT's of fish to see: We'll paddle our kayaks from Lowman Beach North on the ebb tide to the site; dive through the slack (about 3:00 PM) & return on the flood to the park..."
"Sun, Mar 17, 2013, 10:00 AM",St Patrick's Day South Sound Dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","When the kelp is out, everything is green. However, it will be a stretch to see anything green on this dive until a few months from now. But perhaps the luck of the Irish will grant you a GPO sighting. If you go slowly, you might see a spiny lump sucker or a grunt sculpin, or a Red Irish Lord. NO current issues here. Meet time is 10:00 and splash at 11:00am. Contact Brian Nyenhuis at 206-251-1750 or email at nyen11@msn.com for more information."
"Sun, Mar 17, 2013, 7:15 AM",North Seattle Dive Sunday AM,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA",3 went
"Sat, Mar 16, 2013, 6:30 AM","Britannia Beach, Howe Sound, BC",Britannia Beach,"99 Britannia Beach, , Canada · Britannia Beach, BC V0N 1J0, BC",Organizer tools
"Fri, Mar 15, 2013, 9:15 AM",North / Central Sound Morning Dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA",Organizer tools
"Wed, Mar 13, 2013, 6:30 PM",West Seattle Midweek dive,Alki Junk Yard,"6400 Alki Ave. S.W. · Seattle, WA","Another trip to the end of Alki. Expect a twilight dive on the cusp of a high tide. Sunset at 7:12, meet at 6:30, splash at 7:15pm. Primary, backup and tank light still required. No current issues on this dive. Contact Kimber at 206-898-8573 or email at Rkimber1259@aol.com for more information."
"Tue, Mar 12, 2013, 11:00 AM",South Sound Slacker Dive - Tuesday,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA",3 went
"Sun, Mar 10, 2013, 9:00 AM",South Sound AM dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA",stephen kalilimoku
"Sun, Mar 10, 2013, 8:00 AM",Boat Dive - Bainbridge Island,China Wall - Blakely Rock,"Bainbridge Island · Seattle, WA",Kimber Chard
"Sat, Mar 9, 2013, 10:00 AM",Northwest Diving History Association Annual Membership and Board Meeting,Aviation Training Center,"7170 Perimeter Road South · Seattle, WA",Organizer tools
